audit_id,Cloud,Instance Type,Bottleneck Bandwidth,Create Time,End Time,Weekday,Time Chunk,Old Top Nodes,Old Cluster Size,Longitude,Latitude,Top Nodes,Cluster Size
2399e4288b9443888395b9588298287e,EKS,m5.xlarge,8.601123706687737,6.290180778055555,7.382011940833333,1,3,"[1, 1, 1]",3,2.2617942544220035,61.223116251862024,"[2, 1, 1]",4
5d684efbe2264c3ab94270f4be290b03,EKS,m5.xlarge,8.547559310100814,6.290180778055555,7.382011940833333,1,3,"[1, 1, 1]",3,-3.8110151811785453,60.121220093502465,"[2, 1, 1]",4
9122977cd8be4f53a23ff7a89257bf32,EKS,m5.xlarge,9.173068046218384,21.078463902499998,13.181881682222222,5,2,"[1, 1, 1]",3,108.53112971028023,72.98882837934961,"[1, 1, 1]",3
99b64c8ed99844769b41cd58fafc1681,EKS,m4.xlarge,0.7669959092713561,9.1435630475,1.2558086866666667,1,1,"[1, 1, 1]",3,99.70979304814956,88.0,"[1, 1, 1]",3
74e723bb253e4907b5b7950272980bca,EKS,m5.xlarge,8.864740537142314,22.025298112222224,4.137129930277778,2,2,"[1, 1, 1]",3,-81.00464070375517,66.64609104978476,"[2, 2, 2]",6
04754f43f14a4fdfb84104793541b852,EKS,m5.xlarge,9.037274213806922,22.025298112222224,4.137129930277778,2,2,"[1, 1, 1]",3,-87.62746851411487,70.19535525545668,"[2, 2, 2]",6
9618f34daf19431e9be788d8625d45e3,GKE,n2-standard-4,9.644535990606386,17.611010877777776,9.625702408333334,2,1,"[1, 1, 1]",3,96.34111533840608,82.68759752104566,"[2, 2, 2]",6
3697a5485fdf406d83090a2f46377aa7,GKE,n2-standard-4,9.618422598359803,17.611010877777776,9.625702408333334,2,1,"[1, 1, 1]",3,99.26694474189642,82.15040773768739,"[2, 2, 2]",6
753e81b540f04d2e8eec91e01c495552,EKS,m4.xlarge,0.769125540222767,9.1435630475,1.2558086866666667,1,1,"[1, 1, 1]",3,92.20664709031219,88.0,"[1, 1, 1]",3
c59897a1958e46668725166086195639,AKS,Standard_D4s_v3,1.831559556017794,11.760369505833332,3.9086503683333333,4,1,"[1, 1, 1]",3,98.61900623789815,72.67469719040167,"[1, 1, 1]",3
75058d02219e41f5b4919a096cf2403a,AKS,Standard_D4s_v3,0.0,11.760369505833332,3.9086503683333333,4,1,"[1, 1, 1]",3,99.82725024319338,-88.0,"[1, 1, 1]",3
0dd1277189834304b63157f1c5080a17,EKS,m5.xlarge,8.928027283491804,15.355505232222221,16.466339877499998,5,1,"[1, 1, 1]",3,-9.636091680032791,67.9479898318314,"[2, 2, 2]",6
0459ee08733d4b6e80189da74215945e,EKS,m5.xlarge,8.592293517655667,15.355505232222221,16.466339877499998,5,1,"[1, 1, 1]",3,5.651831689043558,61.04146664891658,"[2, 2, 2]",6
23a7e1c1579c492aa69dcfa24f0d13c2,EKS,m5.xlarge,8.47919750467529,1.8183124108333333,2.973667508611111,0,3,"[1, 1, 1]",3,-9.83500878912367,58.71492009617738,"[1, 1, 1]",3
b15ed1aceb3047d8acb890c0506e8138,EKS,m5.xlarge,4.852778387479007,12.877041280833334,19.038264369166665,2,1,"[1, 1, 1]",3,-75.15552811353726,-15.885701743288998,"[2, 2, 1]",5
36604b4437e04cd3afc4d3aa98a869ae,EKS,m5.xlarge,4.7852585794685805,12.877041280833334,19.038264369166665,2,1,"[1, 1, 1]",3,-75.74255348977381,-17.274680650932062,"[2, 2, 1]",5
5c58e25722be4bb5b7b9e2a1a5d2f839,EKS,m4.xlarge,0.7678482574355737,2.930443609444444,9.075305315277777,2,3,"[1, 1, 1]",3,-81.10319831598693,88.0,"[2, 2, 1]",5
3485d55938e74b1a93826e2aa3ab2720,AKS,Standard_D4s_v3,1.8849283485527988,2.084313882777778,8.166928490833333,3,3,"[1, 1, 1]",3,-88.33530975279497,78.16405870828787,"[1, 1, 1]",3
8a7223e310b140018901b2b20084d62d,EKS,m5.xlarge,7.409940883997365,17.891632537777777,18.966474566944445,3,1,"[1, 1, 1]",3,8.482839032536361,36.71878389937437,"[1, 1, 1]",3
24574020ceda4caf9281fdb9a1a5ce8e,GKE,n2-standard-4,9.594624559024988,18.021864798333333,0.01699087861111111,3,2,"[1, 1, 1]",3,-87.95600965279942,81.66084807137116,"[2, 2, 1]",5
ec99f7642aca45cca35c11ced3d4a585,AKS,Standard_D4s_v4,9.479946425687489,9.743066141944444,10.767576026666665,3,1,"[1, 1, 1]",3,5.9620936407879945,79.30175504271406,"[2, 2, 2]",6
98d513b4be504653ab0e203ede7f84d6,EKS,m5.xlarge,1.9564099839620428,9.20288422,10.279992328333334,3,1,"[1, 1, 1]",3,-7.214876655557704,-75.46813747278082,"[2, 2, 1]",5
2c7bdbb7eb9b461a88cf80092ad19c94,GKE,n2-standard-4,9.625992311670416,14.07672603027778,6.100170964166667,6,1,"[1, 1, 1]",3,93.32289064260053,82.30612755436285,"[2, 2, 1]",5
ee7af959f7664f10bce5f616d6392e2f,GKE,n2-standard-4,9.665639746400714,4.194075705,5.210396293611111,0,3,"[1, 1, 1]",3,-0.9578975881513241,83.12173192595753,"[3, 2, 2]",7
e2b8e5ad9c6848a6939e2fbd15f58a4b,EKS,m5.xlarge,8.592800527184632,4.945374650555555,6.063679158611111,4,3,"[1, 1, 1]",3,3.6554806667548334,61.05189655922672,"[2, 1, 1]",4
eae256086083418dabd5e8f308bd1868,EKS,m5.xlarge,8.740749341480424,8.03745823138889,0.13632083027777778,0,1,"[1, 1, 1]",3,100.07390621868022,64.09541502474015,"[2, 2, 2]",6
752d4b2817c14a36a90ba53c394d3f86,GKE,n2-standard-4,9.616521235091696,14.07672603027778,6.100170964166667,6,1,"[1, 1, 1]",3,98.84283888982742,82.11129397902917,"[2, 2, 1]",5
6e7da7100c3147deb7a3107be87e4833,EKS,m5.xlarge,8.971104704609644,8.03745823138889,0.13632083027777778,0,1,"[1, 1, 1]",3,93.72499027860059,68.83415392339839,"[2, 2, 2]",6
d8939649068f4387ac6864dc4e4a5e62,EKS,m5.xlarge,4.908443488343676,17.18616791638889,18.263387773055555,3,1,"[1, 1, 1]",3,8.225661466908605,-14.740591096930094,"[2, 2, 1]",5
fd3690ab4ab2442aa0bd15a5c5f69794,GKE,n2-standard-4,9.633027858013836,3.3512907124999995,4.352202391666667,2,3,"[1, 1, 1]",3,2.265092840576896,82.45085879342749,"[3, 3, 1]",7
270cbe8eda8944f78bddca1f05739b37,EKS,m5.xlarge,8.626053337461638,3.6768330961111113,9.833211080555555,5,3,"[1, 1, 1]",3,-86.2703739534157,61.73595437063942,"[1, 1, 1]",3
2f8d9aeb3f314248bc90c59dc3f6112e,GKE,n2-standard-4,9.654006492315926,3.3512907124999995,4.352202391666667,2,3,"[1, 1, 1]",3,0.14614444885748767,82.88241927049906,"[3, 3, 1]",7
cbe75e1290cb45be80f3445d38db5014,EKS,m4.xlarge,0.766932555021489,11.748050962499999,17.904122423611113,2,1,"[1, 1, 1]",3,-81.4977142960251,88.0,"[1, 1, 1]",3
